"proteins","genes","sub-UTD-DN0024.ganglia","sub-UTD-DN0024.nerve.root","sub-UTD-DN0046.ganglia","sub-UTD-DN0046.nerve.root","sub-UTD-DN0093.ganglia","sub-UTD-DN0093.nerve.root","sub-UTD-DN0123.ganglia","sub-UTD-DN0123.nerve.root","sub-UTD-DN0178.ganglia","sub-UTD-DN0178.nerve.root","sub-UTD-DN0181.ganglia","sub-UTD-DN0181.nerve.root","sub-UTD-DN0245.ganglia","sub-UTD-DN0245.nerve.root","sub-UTD-DN0251.ganglia","sub-UTD-DN0251.nerve.root"
"TRAPPC11","TRAPPC11",13.582281608732,13.2503361041585,13.8220662841684,13.6897919397275,13.6831944569324,13.4633960498873,13.7107338373143,13.6199537306031,13.7475703249956,13.6038152704826,13.7820515137792,13.457533018445,13.7754408562448,13.5164394984973,13.7422324715344,13.63541764871
"TRAPPC12","TRAPPC12",14.0774201624787,14.1012620173142,14.0946053517272,14.0009055768249,14.0672306886482,13.9361931003294,14.2435218645259,14.1823019276653,14.2015690796248,13.9124006836716,14.185636828483,14.0651232183489,13.9956411412833,13.8331964834561,14.1398256306303,13.9071122118328
"TRAPPC13;TRAPPC13","TRAPPC13",14.4659218627926,14.1491257498099,14.4317347898289,14.3869577370812,14.3383773071029,14.2928531508711,14.4202922636112,14.2845566020501,14.350767166269,14.3640842107003,13.9264788124582,14.2835463471399,14.3576170611809,14.1985654157417,14.5442939071014,14.0391252186298
"TRAPPC2","TRAPPC2",12.4612117174296,13.0333650081821,12.6284078694033,12.5652628203213,12.8403804521683,12.792088711675,12.7867019956751,12.4312715268679,12.6747613882347,12.7975811950123,12.8984083392896,12.6582301073901,12.7393464102071,12.6791851026383,12.3951054030582,12.5251747566315
"TRAPPC2;TRAPPC2","TRAPPC2",10.8033642848741,NA,10.4547078650537,NA,NA,NA,11.2391987196462,NA,11.05506368493,10.6652381943839,10.8178630472636,11.2264844461568,11.4861009202742,NA,11.5031499374324,NA
"TRAPPC2L;TRAPPC2L","TRAPPC2L",14.895027257077,15.0325115930225,15.0427116549118,14.9423623249098,14.8866161222593,15.2013530105614,14.9240046135734,15.2359536786766,14.9935720835448,15.0271408225702,15.0830515525769,15.2480851657326,14.8276081193137,15.1579707048891,14.994327281198,15.2745531996189
"TRAPPC3","TRAPPC3",NA,11.8881351166085,11.7789234782634,12.4135898471616,12.0444483724155,12.2912856928151,12.0661843731881,12.2635719612148,11.7650595261029,11.5190881939179,12.1023694623344,12.5011472554684,NA,12.4269567230704,12.3389961793667,12.5473201826784
"TRAPPC3;TRAPPC3","TRAPPC3",14.864651349695,14.9482868791768,14.6178127386066,14.9583233372262,14.9305741241739,15.0069216313898,14.8166210481294,14.9017700313521,14.7378335979552,14.7612206506868,14.9979226850949,15.0983827148506,14.7339297223806,14.6639707665044,14.9095777835882,15.3158427385611
"TRAPPC4","TRAPPC4",14.9050895248309,14.8233287805918,14.6982862423213,14.814336788665,14.7875975031823,14.843273715795,14.7465980250569,14.7225324659566,14.7752969766585,14.8970925560072,14.8520001494231,14.8858084388689,14.7134511373846,14.809667970348,14.7240679878793,14.9957285581204
"TRAPPC5","TRAPPC5",15.5883504848912,15.8263336424752,15.5181806568715,15.6403093395335,15.5511294201877,15.5766834959127,15.3520003556756,15.4593408598915,15.6437792134832,15.7175401166373,15.2861694777952,15.3744072712998,15.5074955800621,15.4610537743059,15.6727013580556,15.6340465154798
"TRAPPC6B","TRAPPC6B",15.5279909476208,15.4671940063798,15.2258097834944,15.7148932870378,15.5022643927126,15.4626120454077,15.3143457048103,15.5129637323002,15.3703970885069,15.4408180742699,15.3610836455257,15.6175813910996,15.4081040764545,15.3248216816429,15.3685806927161,15.6983956462825
"TRAPPC8","TRAPPC8",13.7947533582417,13.7394530872631,13.8303657287001,13.7280902876223,13.5481816553535,13.8922299296898,13.6203852338766,13.7071640443206,13.9973252074926,13.7166821780486,13.9212171203788,13.6546846744619,13.4779306024716,13.5672440697647,13.5775415084094,13.9287628930397
"TRAPPC8;TRAPPC8","TRAPPC8",15.0157653713699,14.9966997162832,15.0837118528568,15.0980153829283,15.043336838518,15.1853468779125,15.0797031502299,15.0704894439859,15.0515950339482,14.9497009644106,15.1525915569764,15.0515459443537,14.9824853405559,14.947793143872,14.956182567562,15.0265433791896
"TRAPPC9","TRAPPC9",14.9142889819188,15.0615086596537,14.603023920847,14.897772772224,14.7153311131449,15.0037719715377,14.8057253309322,14.8483560216026,14.8002272722403,14.9025677897689,14.7573385045225,14.985000884365,14.6901755197835,14.950663510185,14.6429482308284,15.0957515437927
"TRARG1","TRARG1",12.6707483410788,13.2690280379755,13.6784103995585,14.1881209728109,13.3309141941369,13.0160838853947,13.2299888501001,12.9849317798343,13.1488897593859,13.243186219334,12.9425788713357,13.0363556637116,13.24012542693,13.2587464777163,12.6540159551715,13.1113179489125
"TRDN","TRDN",NA,NA,NA,NA,NA,14.2538967835722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TREM2;TREM2","TREM2",11.6474324856075,11.2072721798755,12.1273889112556,12.4761252541176,12.0674858151864,12.0114934286437,11.9707435287183,12.0227357127906,12.0257659706009,11.7173930105602,11.795873428412,12.0534471447604,12.0055612717103,11.0996896621122,12.3635891106223,12.470726031511
"TREX1;TREX1","TREX1",14.1283423840968,13.6139390661249,14.472076298735,13.6849906267216,14.1173340780891,13.2444842529085,NA,13.5494116748866,14.133066665938,13.5556699574933,14.3945903926821,13.2665054688284,14.0961940716077,13.7221112102134,13.6527668089295,13.6432361485278
"TRIM11;TRIM11","TRIM11",13.0748575374311,NA,12.6788972260742,12.659405214312,12.6721243691795,12.4223939123044,12.9352655666894,NA,12.3849961080718,12.7725378739126,13.0875282544844,NA,12.1006560458468,NA,12.7206919329594,NA
"TRIM13","TRIM13",10.5821895172424,10.0285277138994,10.5750879819018,NA,10.5226106136441,NA,10.5704724184149,10.1452825958483,10.1291048617304,NA,10.6618643536732,NA,10.1375803698056,10.5244138773305,9.93384996217308,NA
"TRIM13;TRIM13","TRIM13",13.0273625630493,NA,13.0011816759134,13.0719197839164,12.6615949201698,NA,12.9849728822386,NA,13.0424736960613,12.883030533343,12.9736428709419,NA,12.8721736703365,NA,12.8346320454577,NA
"TRIM14","TRIM14",13.4953333193831,13.0927854443549,13.5072194130351,12.6758293276973,13.4997357610973,13.0666609608946,13.4077466318015,12.5827678990538,13.2948263794496,12.3559737113552,13.5227608339259,12.9873046770217,13.4337601383373,12.6014695318813,13.3426141843913,13.1504790259161
"TRIM16","TRIM16",13.9620929249061,13.7575412536314,14.0313279157095,13.8436460892494,13.7931858477037,13.9176918541537,13.757166894968,14.0122100226587,13.4752654488937,13.4320778055752,14.1638349206319,13.8404846710389,13.6464729621474,13.5665968930919,13.4326135167479,14.0552140750325
"TRIM16;TRIM16","TRIM16",13.4324264311606,13.7774728343934,13.6420812634489,13.2658841251804,13.3395601758576,13.4719346657992,13.7238677496168,13.4413205469273,13.5053642040106,13.0092909243005,13.6348834309055,NA,13.6403534100143,13.0223605497689,13.0558354460609,NA
"TRIM2","TRIM2",14.2752955090984,14.3056272929215,14.4194197721578,13.9973455092692,14.001054451169,14.5437997502619,14.3258270038693,14.1525400392951,14.3614828325797,13.8692431257477,14.46323821661,14.2940344092906,14.2703629158563,14.1999763226207,13.9181201569456,14.5182261803602
"TRIM21","TRIM21",15.3975311243691,14.9313959713832,15.3496865167576,15.1500520910082,15.8528499773741,15.5650186233122,15.7704929323522,15.718704690193,15.6573671309208,15.3345889401758,15.8273742535545,15.4363687659608,15.8351000288124,15.4622728978282,15.667286147275,14.8731696671053
"TRIM22","TRIM22",14.0924480788955,13.8950718895958,14.0634002259557,14.2729936553862,14.3594038835477,14.3546504709072,14.0324210083122,14.0651645942346,14.2061620691247,14.0859759493206,14.2343103994318,14.1479513237328,14.0987038658026,14.419226837856,14.3796106359562,13.8768030494248
"TRIM23;TRIM23","TRIM23",14.0808653413452,14.4168310989729,14.6576771218505,14.6478310704029,14.536553836367,14.6608081990641,14.6615585820519,14.9104241407649,14.4943468990973,14.4764304739883,14.3843925400243,14.4953403910192,14.6078239377432,14.6762876861479,14.702202583809,NA
"TRIM24;TRIM24","TRIM24",12.3875834606058,12.1909990686284,12.4867327293915,12.3973821537463,12.0065726742358,12.3403488397634,12.5225087374054,12.1140502331463,12.4353187590221,12.0653219324372,12.5497462070126,12.4554746764853,12.3721095251215,12.0338876037369,12.4898156598058,11.5770235371156
"TRIM25","TRIM25",15.7191183740287,15.3625131583709,15.6696776834049,15.5441309482057,15.8738107876564,15.6677361947657,15.781479922331,15.7322099846135,15.7272071481442,15.5978703997213,15.8653556511498,15.6987634039662,15.761502791455,15.7931165284468,15.8619280247995,15.1788560563402
"TRIM26","TRIM26",13.3639098714923,13.1496108375551,13.7416510566788,13.6661359930175,13.7734675469984,13.6793299750794,13.6831354869106,13.6559580310041,13.6734513508095,13.4375934132594,13.6659015280805,13.2341581531274,13.4530505681776,13.4198616640222,13.523317147323,13.2623456971458
"TRIM27;TRIM27","TRIM27",13.2976165199486,13.5319559651395,13.4479692578357,13.4292157886099,13.4381724663912,13.2118402702288,13.6050169916856,13.0956277311072,13.4227585954641,13.2607675552272,13.5660704281461,13.21975399874,13.5132166902188,13.1599652688151,13.4404179521815,13.3510867064176
"TRIM28","TRIM28",17.1542763970689,16.8877678110923,16.9808850259593,16.9530005522226,17.223909797266,16.859246080101,17.189589793601,17.1874809579099,16.882034404596,17.0113455124567,16.9834876584047,16.9162885996933,17.017149370314,17.0257126802486,17.0778376263171,16.5972153553107
"TRIM28;TRIM28","TRIM28",18.3344491175902,17.9595854895889,18.1243342793038,18.2029941037569,18.2513250504,18.0800484396544,18.3132314113331,18.2676157135613,18.1392946441731,18.0149394510665,18.0118134008118,17.9743997487237,18.1055159480733,17.8664952551617,18.3162248127511,17.996616281009
"TRIM2;TRIM2","TRIM2",16.5425349260286,16.681163093108,16.8387659944041,16.2403911656108,16.5112414164977,16.677759524488,16.659097797772,16.288746987131,16.566783959347,16.3134919066486,16.8365341784499,16.6158584624941,16.5938935028016,16.3834722644559,16.1216975766836,16.7272580267968
"TRIM2;TRIM2;TRIM3;TRIM3","TRIM2",13.3191708720449,13.6179375950916,13.8461897892449,13.0598866234685,13.55786158312,13.7357342278479,13.1813555479329,13.6399398227725,13.0806526673016,12.9869121790048,13.7617015055526,13.6676094177594,13.3107032391145,13.4057820990101,13.1147857136073,13.8375371523363
"TRIM3","TRIM3",14.0742372367631,14.2460816733299,13.9771516682032,14.0481936443739,13.9531312893557,14.4433966977668,14.2964310067882,14.3202293795202,14.1611489250735,14.3151414845415,14.1726718957998,14.1989006918951,14.317803710352,14.0642746512998,13.8958962500786,14.2926122283147
"TRIM32","TRIM32",12.6790447113578,12.5407310307441,12.3927410806461,12.7832400677989,12.6636508158319,12.6801954171355,12.5467347861431,12.5089439047681,12.5906731304026,12.5901299535929,12.7433729533464,12.849681349238,12.6049615444962,12.8365172985475,12.6971842013703,12.4416692275941
"TRIM33;TRIM33","TRIM33",13.1307011313367,12.8265997219643,12.8598556979075,12.9024147905353,13.1092984433032,12.821254831577,13.0047477023146,12.9058779444976,12.9252769926848,12.9739276440558,12.7841326946673,12.5852335468022,13.0303447579397,12.7606156900933,13.0284494683555,12.9822883273633
"TRIM36","TRIM36",15.0413765225665,14.630611335376,15.5133696698147,14.5395751679288,15.1533397791197,14.4772568677433,15.0291775299561,14.3397536664128,15.349550728328,14.1178015399922,15.4554739420584,14.6978681597223,14.977622549635,13.6364416183549,14.7735861881257,13.954154274193
"TRIM36;TRIM36","TRIM36",14.9265639020285,14.2277672433699,15.689752366665,14.1618744116194,15.020577727798,14.4769849549343,15.2241245759572,14.4473170113336,15.1236772770715,14.0561235417902,15.5151744586811,14.5128112789778,15.1170480710267,13.8002504945402,14.9434062911318,13.9332372242531
"TRIM38","TRIM38",13.6789153655551,13.4344282303877,13.5295340247667,13.9183647611193,13.9483182034937,13.9786499951391,13.778341660556,13.8935239388513,13.6495461447991,13.7958930188978,14.0130687265135,13.9632376727608,13.8833094710087,13.8788088684802,13.9114714418166,13.484997635789
"TRIM3;TRIM3","TRIM3",14.7584713997173,15.0028131782083,14.7465856683822,14.7133217825029,14.7364234989197,14.9449674392331,14.7153337286548,14.656246140421,14.6974712867807,14.7037413764196,14.810732920387,15.0218758762539,14.7189904354746,14.7525712523641,14.562529534037,14.8397540733746
"TRIM4","TRIM4",13.5172757499723,13.4201201541723,13.4099433965621,13.7043175346379,13.5472995563555,13.493266586653,13.6189015301002,13.2986116533306,13.6982654958997,13.6241848145725,13.4790485563084,13.3676769141908,13.3013754869377,13.341123766162,13.8401382538846,13.3758466774476
"TRIM41","TRIM41",12.6408546124734,12.9600044993315,12.3428656029372,12.7007825677525,12.4973742138704,12.5376126340045,12.4513198552348,NA,12.5372674698284,12.8777592172597,12.1566399583982,12.467873117292,11.8030092779133,12.3989475375966,12.9488122194118,12.1776805360736
"TRIM46","TRIM46",13.8680400797178,13.435300329705,14.0510899027557,12.7001867464996,13.8776406980111,12.3720126453213,13.9519155397602,12.9189989140205,13.5826883149645,13.1211213533893,14.0062524538952,12.6435409641264,13.8528349089001,12.9341310669089,13.4822031858089,13.0049805706356
"TRIM46;TRIM46","TRIM46",13.7825390555513,13.572904069322,14.1518669730796,13.0858027108538,13.8256683723784,13.1896023793539,13.8863488019049,13.3653249426364,13.7843568592081,12.7968359032186,13.9107119183984,13.1342560716531,13.7277662311947,13.1793347207258,13.6528884419249,13.2465274062932
"TRIM47","TRIM47",13.9723638683605,13.6317908254916,13.7388745479102,14.0529469313555,14.2815636045424,14.1918778202601,14.2550580390711,14.4457909384288,14.3641441424443,14.3109138258116,14.181151131896,14.0184133846554,14.3146668888583,13.804112178568,14.5330171435205,13.5402896593548
"TRIM47;TRIM47","TRIM47",14.2017640890131,13.7685860070393,13.6870183005687,14.2546907539388,14.1810421092356,14.1336395226697,13.9806501005806,14.1899032115799,14.4483681837326,14.4373778303948,14.0078889277392,14.0079882331391,14.1884065268316,13.8991929342324,14.0953139605319,13.9273276597981
"TRIM4;TRIM4","TRIM4",14.1871020675343,14.5136739881255,14.1227575809544,14.4653166474814,14.3129755617698,14.0294357135575,14.3346777696877,14.278294785505,14.2738524145023,14.312146537165,14.124711591917,13.9437290103714,14.0719620549181,14.1401328915359,14.3644058100911,NA
"TRIM5","TRIM5",12.8641491420827,12.6584345562816,12.8939178814404,12.8781640761489,13.602159563697,13.1061235402912,12.537363985493,12.7068695281524,13.0976263185732,13.1124840478795,13.1806005025713,13.0680012903444,13.1323829330358,13.2563762436987,13.3660439021252,12.7477206410122
"TRIM54;TRIM54;TRIM55;TRIM55;TRIM63","TRIM54",NA,NA,NA,NA,NA,11.8153392617191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRIM56","TRIM56",14.2239511690585,14.1316926578941,14.0622991008701,14.1230779600521,14.3869192817933,14.1825888141564,14.0539642457058,13.9212970004834,14.1537474004689,14.1783579169063,14.1751795672886,14.1794741238151,14.1694304977689,14.0948583530343,14.2763639031491,13.8831441377253
"TRIM58","TRIM58",13.8083165076489,13.5581286596832,13.3747226631846,12.7032666969558,12.9169267858112,13.2103242652085,14.27483660781,13.6120165931714,13.5586744877027,13.2821823990039,14.008497955204,13.5185261887801,13.1705428817889,12.5570577950619,12.3781526119787,NA
"TRIM65","TRIM65",13.2763602517897,12.9405406191565,13.2896675923452,13.5626172195202,12.7257758220421,13.105612719708,12.6305387504009,13.1471354003243,13.381358371942,13.218630670833,12.5817889426162,12.6275182829685,12.9774186650231,13.0962434123592,12.6523210976362,12.7675430671109
"TRIM67","TRIM67",14.2927543119046,13.5781259435721,15.0005897066768,13.8652461945221,14.1426459361671,13.634960291924,14.5164572763792,13.8342502468569,14.3075614487721,13.7930683131461,14.769787921572,13.9283384155492,14.3175096523179,13.8224416243305,13.7771661085036,14.2758851270806
"TRIM68","TRIM68",11.2317370858847,11.4472067708013,11.4796690221403,11.1998863701798,11.0349942113043,11.3472208998146,11.1418679122913,11.1350684591645,11.3997673162113,11.216401919864,11.5114573423022,11.4508772778411,11.3240225584222,11.351674840491,10.9562090495749,11.3520473798847
"TRIM72","TRIM72",11.8714862247974,NA,12.0123926307413,13.2758014297604,12.1782069731185,14.5906896014817,12.3260183568087,12.2500109820357,12.0649607310921,12.4214768701219,NA,12.7848932508885,11.6185393048994,NA,12.0734075549649,NA
"TRIM9;TRIM9","TRIM9",13.7574031892052,13.1474573150285,13.704839493477,12.4037024172838,13.2848857635615,12.5923858327344,13.2952926687461,12.5741839640049,13.0431549483213,12.5382389327542,13.5405604124329,12.886392889515,13.630643048912,12.4872750891441,13.159012030036,13.0646002094018
"TRIO","TRIO",12.1607797899983,12.3685084501316,12.3653463638182,12.2539193745697,12.1916460943566,12.1923304446546,11.8793720004247,12.0308883103757,12.0892830515064,12.3157604416142,12.2455250203669,12.1197409855083,12.1745679928162,12.4386820491968,12.095783297463,12.4249858350196
"TRIO;TRIO","TRIO",13.8791012928555,13.9423311498824,13.841231574403,13.9521483745148,13.8672744801964,14.0633418400867,13.8329787609772,13.9224647703462,13.968309664341,14.2408958371729,14.0112929257232,14.1042537627366,13.9772553689697,14.1524194164317,13.6362144662115,13.8101834276814
"TRIOBP","TRIOBP",14.3466441058575,14.6265052561327,13.9189345904256,14.59472799285,14.4794364708125,14.6902016641876,14.3519631088397,14.6595089193275,14.542720810124,14.8924674155111,14.3668427377623,14.8459143093839,14.4599138011818,15.0087161950546,14.2141159354466,14.7087016134086
"TRIOBP;TRIOBP","TRIOBP",15.137341654762,15.528554124341,14.7578583794676,15.5170200466011,15.164709691989,15.5620160180129,15.1608437206718,15.6830650182501,15.3568482924444,15.7411704402155,15.1678771068557,15.7259438814566,15.317128948852,15.9036339944726,15.149519160289,15.5138126128447
"TRIP10","TRIP10",15.6040225540766,15.5618323571884,15.4310448491805,15.806218804894,15.7582102907276,15.7652172276513,15.590741021318,15.8689786309946,15.7614138160382,15.4137949896147,15.5158185283354,15.8152434449671,15.5147907027151,15.4127319364349,15.6489282185988,15.8406097696741
"TRIP11","TRIP11",12.7677065439365,12.5914992857722,12.9657492522882,12.7065330812373,12.875405862322,12.401534057171,12.8679191092871,12.5860149001614,12.8062160303607,12.4603486609957,12.7998284503993,12.4704392734073,12.7311410514854,12.3697553646213,12.906713928738,12.2569292724555
"TRIP11;TRIP11","TRIP11",14.0800114179216,13.8747583611286,14.2867283848281,13.88606306897,14.208161486614,13.8732780290357,14.2557290223424,13.8389810437145,14.1343298338729,13.9067205178193,14.1626352974465,13.9257846252477,14.1394308117954,13.7155931067358,14.209376081277,13.5014988421579
"TRIP12","TRIP12",14.0219923990615,13.9370977515116,13.9244618992241,14.0241967600882,13.9865402929316,13.9089928353987,13.9542965541334,14.1062740934509,13.8571990066271,13.999939496954,13.95033804963,13.6944171400279,14.0203435060108,13.7282407827057,14.1750546647164,13.7841643061173
"TRIP12;TRIP12","TRIP12",14.026346078496,13.9812816983814,13.9645493050834,14.112374464124,14.140095186008,14.0238107443241,14.0619795523938,14.1695439813598,13.934687767244,14.0981222454307,14.0473565211508,13.9618982291437,13.9838752782185,13.9244832231061,14.2443958442849,13.9245151178382
"TRIP4","TRIP4",12.8445840134923,12.7430690706619,12.88261440042,12.8984339127326,12.9344034109873,12.5955352533052,12.8187301057251,12.9642243320643,12.6877313508873,12.8909323272355,12.7087144639234,12.800209535047,12.7705162922023,12.6231073082394,12.9812853979541,12.8676685133071
"TRIP6","TRIP6",14.9406867498101,14.6175615494237,14.5660586776155,14.7764622927422,14.615575222653,14.5198409750974,14.6755830855884,14.4882724565379,15.0570456859411,14.9544632298121,14.5399907279606,14.8130984263746,15.1733443554625,14.7402211080472,14.4522503028729,14.2611781323199
"TRIQK","TRIQK",15.7344503671479,15.7671674566769,15.9760138253099,15.4016934315561,15.7055993855986,15.471315522246,15.938637787544,15.6125525832595,15.8919659126891,15.5444146679111,15.7842644214106,15.6826863724106,15.9950771882657,16.022118049031,15.5455667643605,15.905171839192
"TRIR","TRIR",14.7839080024937,14.8441429879847,14.340075235181,14.6143578271305,14.7765643560557,14.687893773051,13.9705836041307,14.2275232900162,14.4647857251893,14.3739434385574,14.2201332922231,14.8041679212671,14.2258271122849,14.7795043795249,13.8149389069998,14.7809937666653
"TRIT1","TRIT1",12.1428548526128,NA,12.2972842275532,12.5832530862324,11.8504514094967,12.7583419073287,12.4970463595892,12.4614236205276,12.3836194925684,12.2084730234087,12.1878784211868,12.5768994996967,12.2558885282856,12.710725354494,12.7010150681715,NA
"TRIT1;TRIT1","TRIT1",11.6520635481994,NA,NA,12.0474275146049,NA,12.3444595890291,NA,12.6242105844241,12.4911183226471,12.2279347690548,NA,11.7555928142812,NA,NA,12.2880874315054,12.1028910127139
"TRMT1","TRMT1",13.7827494267397,13.6408213976469,13.77232625655,13.7981958080973,13.6654478413921,13.4437712158336,13.6424354671847,13.6001890558967,13.5739005850179,13.5179827990357,13.8898093338208,13.4695544853621,13.7599435329108,13.5106544078318,14.0324800157946,13.9550137694942
"TRMT10C","TRMT10C",14.8447479898384,14.6732533297885,15.2432749374592,14.9281307027654,14.9144118380759,14.6761517628634,15.0060481532375,14.7591900997501,14.923776442626,14.7651173484884,15.0033765254499,14.5647883279733,14.8447491801939,14.4599680741526,15.0041350650587,14.5979906876848
"TRMT112;TRMT112","TRMT112",12.7088085220298,12.6727198578652,12.7287132822458,13.0500057837713,12.7532438700906,12.541508494978,12.3691357106121,13.2354340305105,13.1851437170355,12.7519744665986,12.4201895281297,13.3614214610637,12.7293720716215,12.7541727930587,12.9151356287865,12.8436386923031
"TRMT11;TRMT11","TRMT11",12.074335510606,12.0370277335303,12.3174845079944,12.2039411456564,12.3003571269974,12.5478694446865,12.2067472961813,12.5444503359545,12.4482483611734,12.0068789313433,12.3854162051279,12.0481190641723,12.4343536342166,12.3406386605609,12.3004280085119,12.5823116639802
"TRMT1L","TRMT1L",12.9721947657361,13.2806292002842,12.9561812759202,13.2781345328476,12.8752687688597,13.178418304258,12.9191375330902,13.0646946959375,12.9766729828497,13.1308496864988,13.1219107022598,13.0963815460185,12.7337682861905,12.9161049250873,13.0851743467694,13.0043832432902
"TRMT2A;TRMT2A","TRMT2A",14.1366196344696,13.9805655923569,14.2740791073744,14.0379941188647,14.2901946233005,14.0559028214277,14.2487726421561,14.0155123095754,14.0782132403721,13.9128200692041,14.2151876334096,13.9360816361838,14.2220167125517,14.0767706632162,14.5032356691141,14.138200770748
"TRMT5","TRMT5",14.189841921269,13.799232877542,14.0109739610027,13.9077659709876,14.1697395537426,14.1375634185655,14.426643907365,14.4105923562534,14.2078705680871,14.2008966586042,14.2637375316126,14.1001093520608,14.2955968410146,14.1289011010049,14.2173395446896,13.8930238345331
"TRMT6","TRMT6",12.8067969604649,12.7124795109293,12.8029973343767,13.0205347823634,12.901865138842,12.9112581726639,12.9455633364805,12.7196519537131,12.9795102066983,12.7343909615662,13.0111639400951,12.7504090038956,12.8742297117911,12.6857123432172,13.2435439880008,12.7182531123495
"TRMT61A","TRMT61A",12.9562328215881,NA,12.7874104405599,13.1047166802193,NA,12.8527908717957,12.6873392395495,12.684613224018,12.6595922872931,12.6783845038931,13.0442832069336,12.6673200345949,12.5916065007222,13.0235089059552,12.9508214211766,NA
"TRMU;TRMU","TRMU",12.1915971934924,NA,12.1886054954123,12.674165521091,12.8673360569825,12.5806935665799,11.7747104578745,11.5821347008771,12.4418071873042,11.8668824137546,12.0758931502429,NA,12.2854671118106,NA,12.0527666355236,NA
"TRNT1","TRNT1",11.5650777415046,11.3142980047093,11.3521737822703,11.5651669751424,11.6883644719241,11.1721617311738,11.5430616666154,11.614561727706,11.5321263393251,11.6602059781023,11.5588277940131,11.5715363564751,12.0300208819299,11.6076265722751,12.1475412945378,11.5355882591318
"TRNT1;TRNT1","TRNT1",14.9650293454845,14.9789503251119,15.0692882895041,15.0932590235074,15.0524428125526,15.0812871395707,15.1094488992725,15.3061207787357,15.1637252081806,15.266401769884,15.1795782106621,15.0707771150488,15.1944590843812,15.343322883293,15.027227262343,15.2615616842387
"TRPC4;TRPC4","TRPC4",11.536771555921,11.2323489705167,11.85117122316,11.7637573998881,11.9815886867152,11.9091242914322,12.1505407079838,12.3211981094251,11.2219314420545,NA,11.9352504527326,NA,11.6845896712588,NA,11.8727189901089,11.9371015878976
"TRPM2","TRPM2",10.8001687421803,NA,11.3184894820693,11.1715887332838,11.3777013724581,NA,11.2717799567864,11.5356007544062,10.7903769292131,NA,NA,NA,10.8372688521474,NA,11.2342818855589,11.4248773029125
"TRPM3","TRPM3",NA,NA,11.1557739899976,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3222195771888,12.5776074945378,NA,NA
"TRPM4","TRPM4",12.6528233672566,13.0107807403386,12.8945818877621,13.4283658346906,12.6831439485168,13.0214685905965,12.7690676444155,13.0568436377466,12.7445978949187,12.9291853863893,12.9157701805985,13.1546246676505,12.8411300193025,13.3046443174174,12.5789702895635,12.952644223299
"TRPM7","TRPM7",14.5056932054862,14.3693879960811,14.3605221880477,14.388486697171,14.3532750675452,14.2909447051477,13.8723087162778,14.1264288891902,14.339536399004,14.7051445157562,14.2568166608839,14.5139304420227,13.7947766407861,14.4765902133781,14.2396010054933,14.4224850508941
"TRPT1;TRPT1","TRPT1",11.7281551710799,11.8073236851981,11.6154144983565,11.4631299442535,11.6803366839093,11.8734556201926,11.9145637241368,11.6074180264551,11.5871805408729,12.0377742375561,11.6326877354431,11.708025262801,11.6097898860029,11.8994423262729,11.6191531500692,11.3642241009432
"TRPV1","TRPV1",13.1487003806807,12.6720840809805,14.5404171490915,13.227211204974,13.6063979226706,12.5074829504655,13.939500759636,12.960225596777,13.6735835052663,12.9580134416427,14.0359043227836,12.7993506938109,13.620972382156,12.4051332999671,12.9907244491693,12.0651524972855
"TRPV1;TRPV1","TRPV1",13.2731977606706,13.2776920193821,14.7552286923442,13.4777000044663,13.7609871695624,13.0600472856821,14.1469137434607,13.5902267981808,13.8474796117781,13.4325243520779,14.1407822574858,13.1645257219532,13.8295769787536,13.1334996099264,13.0637912249264,13.1882420044306
"TRPV2","TRPV2",15.2317444238807,15.0950049836002,16.0318702593713,15.4224707806532,15.4992286583953,15.0502674850501,15.689429470761,15.2997669885023,15.5499576704315,15.0725368659609,15.8140181108082,15.0805583068434,15.1908541304493,14.9244250344136,15.3505457214435,15.1269120434787
"TRRAP","TRRAP",11.8872579318996,12.1110535732029,11.9877859296437,11.8720167989394,11.6917060465563,12.4137961158851,11.4445053807967,11.7388758349621,11.8746144328624,11.63628612884,10.4916395626637,11.9295094915579,11.4645757498341,11.8723447684427,12.1033873365359,12.0840363164881
"TRRAP;TRRAP","TRRAP",13.0079233250332,12.9431256122004,12.8007635749499,12.8785574819352,12.8186201491937,12.6759541873853,12.8490455981948,12.8615978042026,12.8530398656263,12.9434267437777,12.694978283563,12.5570128594626,12.7181045905409,12.8332155575089,13.0621956267371,12.5972570742972
"TRUB1","TRUB1",13.6196566812131,13.1421113132611,13.894585249635,12.9351346953519,13.4504050315088,12.928227961494,13.5779166085864,13.294829127453,13.5898083093579,12.9433798106256,13.8047980480515,12.9855022551881,13.5041250552101,12.9367843896087,13.3215055283958,13.0773063702883
"TRUB2","TRUB2",13.0049510277064,12.8858671550359,13.2419495619335,12.698089208715,12.9252376387162,NA,12.9865851466056,12.3494570709586,12.9269930838961,NA,13.1425799032812,12.7986309711587,13.0481030893453,NA,12.7854414155185,12.1706726108932
